date,classifier,best_params,selected_features,user_inputs,score_mean,score_std,pipe_named_steps,accuracy,precision,recall,f1,scorer_used,scorer_score_mean,scorer_score_std,confusion_matrix,ADD HERE TRAINING SET SIZE,ADD HERE NUM OF RESPONDERS (TRUE POSITIVE + FALSE NEGATIVE),responders_rate,X_train_size
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x000001F196C8D000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x0000018648EB1000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x0000024B674FD000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000175354A1000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000232270B9000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000249C9715000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000171E5645000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x000001D4A4571000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x0000022C3669D000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000221423E91B0>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
30/12/2022,"{'scaler': StandardScaler(), 'kBest': SelectKBest(), 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","{'kBest__score_func': <function f_classif at 0x00000257FABA1000>, 'kBest__k': 32, 'classifier__C': 30, 'classifier': LogisticRegression(C=30, max_iter=10000, random_state=42)}","['Pair_Mean_Power_Abs_Alpha_F7-F8', 'Pair_Mean_Power_Abs_Beta1_F3-F4', 'Pair_Mean_Power_Abs_Beta1_F7-F8', 'Pair_Mean_Power_Abs_Beta2_F3-F4', 'Pair_Mean_Power_Abs_Beta2_F7-F8', 'Pair_Mean_Power_Abs_Delta_P3-P4', 'Pair_Mean_Power_Abs_Theta_C3-C4', 'Pair_Mean_Power_Abs_Theta_F3-F4', 'Pair_Mean_Power_Abs_Theta_F7-F8', 'Pair_Mean_Power_Abs_Theta_P3-P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CP2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_CPz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Iz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_O2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Oz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P1', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P2', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_P6', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO4', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_PO8', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_POz', 'Ratio_Relative_Power_Norm_Alpha Over Beta1_Pz', 'Ratio_Relative_Power_Norm_Delta Over Theta_AF3', 'Ratio_Relative_Power_Norm_Delta Over Theta_AFz', 'Ratio_Relative_Power_Norm_Delta Over Theta_Fp1', 'Single_Mean_Power_Abs_Beta2_F1', 'Single_Mean_Power_Abs_Beta2_F3', 'Single_Mean_Power_Abs_Beta2_Fz', 'Single_Mean_Power_Abs_Delta_Fp2', 'Single_Relative_Power_Norm_Beta2_F7', 'Single_Relative_Power_Norm_Gamma_F7']","{'rs': 42, 'X_version': 1, 'split_rows': 1, 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': True, 'classification_type': 'normal', 'scoring_method': 'accuracy', 'both': False, 'cv': 5, 'n_iter': 200, 'n_jobs': 5, 'use_gamma_columns': True}",,,,,,,,,,,,,,,
